lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659
2.068;0;0;;
2.089;0.2155297;0.1391603;;
2.09;0.216209;0.138243;;
2.112;0.2164022;0.1379082;;
2.114;0.2164866;0.137733;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065
2.068;0;0;;
2.089;0.2155297;0.1391603;;
2.09;0.216209;0.138243;;
2.112;0.2164022;0.1379082;;
2.114;0.2164866;0.137733;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818
2.089;0.2155297;0.1391603;;
2.09;0.216209;0.138243;;
2.112;0.2164022;0.1379082;;
2.114;0.2164866;0.137733;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824
2.089;0.2155297;0.1391603;;
2.09;0.216209;0.138243;;
2.112;0.2164022;0.1379082;;
2.114;0.2164866;0.137733;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141
2.403;0.3923753;0.2783842
2.112;0.2164022;0.1379082;;
2.114;0.2164866;0.137733;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141;;
2.403;0.3923753;0.2783842;;
2.112;0.2164022;0.1379082;;
2.114;0.2164866;0.137733;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141;;
2.403;0.3923753;0.2783842;;
2.424;0.3905709;0.2789445
2.425;0.3884405;0.2794902
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141;;
2.403;0.3923753;0.2783842;;
2.424;0.3905709;0.2789445;;
2.425;0.3884405;0.2794902;;
2.135;0.2164207;0.1376537;;
2.136;0.2157687;0.1382275;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141;;
2.403;0.3923753;0.2783842;;
2.424;0.3905709;0.2789445;;
2.425;0.3884405;0.2794902;;
2.443;0.3865775;0.2801468
2.444;0.3854162;0.2809342
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141;;
2.403;0.3923753;0.2783842;;
2.424;0.3905709;0.2789445;;
2.425;0.3884405;0.2794902;;
2.443;0.3865775;0.2801468;;
2.444;0.3854162;0.2809342;;
2.157;0.2150371;0.1387806;;
2.158;0.2138665;0.1394751;;
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
2.226;0.4146809;0.2737402;;
2.245;0.4139508;0.2739151;;
2.246;0.4132348;0.2740506;;
2.248;0.4124992;0.2744632;;
2.249;0.411276;0.2750903;;
2.268;0.4105631;0.2752975;;
2.269;0.4096021;0.2756395;;
2.27;0.408593;0.2759054;;
2.29;0.4071089;0.2762502;;
2.291;0.4060128;0.2765333;;
2.292;0.4048609;0.2767239;;
2.313;0.4030054;0.2770692;;
2.314;0.4015366;0.2770949;;
2.315;0.4005558;0.277043;;
2.335;0.3995683;0.2770938;;
2.336;0.3986441;0.277142;;
2.357;0.397775;0.2771659;;
2.359;0.396944;0.2773065;;
2.38;0.3960669;0.2774818;;
2.381;0.3953227;0.2777824;;
2.401;0.3941964;0.2781141;;
2.403;0.3923753;0.2783842;;
2.424;0.3905709;0.2789445;;
2.425;0.3884405;0.2794902;;
2.443;0.3865775;0.2801468;;
2.444;0.3854162;0.2809342;;
2.465;0.3844479;0.281613
2.466;0.3836148;0.2822307
2.179;0.2127443;0.1395715;;
2.18;0.2117694;0.1397296;;
2.181;0.2106402;0.1399579;;
2.201;0.4181427;0.2722917;;
2.202;0.4172045;0.2724884;;
2.224;0.4164287;0.2729689;;
2.224;0.4158875;0.2733387;;
2.225;0.4150911;0.2735526;;
