circular9Timestamp;circular9XPos;circular9YPos;circular9newCorr;circular9smoothCorr
6.9896333;;;0;0
7.0016656;;;0;0
7.0111908;;;0;0
7.3119929;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.6132956;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.6248264;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.6358559;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.6468857;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.647;1.5;0;;
7.648;1.5;0;;
7.649;1.5;0;;
7.6579152;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.647;1.5;0;;
7.648;1.5;0;;
7.649;1.5;0;;
7.668;1.5;0;;
7.669;1.5;0;;
7.6699473;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.647;1.5;0;;
7.648;1.5;0;;
7.649;1.5;0;;
7.668;1.5;0;;
7.669;1.5;0;;
7.680475;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.647;1.5;0;;
7.648;1.5;0;;
7.649;1.5;0;;
7.668;1.5;0;;
7.669;1.5;0;;
7.69;1.5;0;;
7.6915048;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.647;1.5;0;;
7.648;1.5;0;;
7.649;1.5;0;;
7.668;1.5;0;;
7.669;1.5;0;;
7.69;1.5;0;;
7.692;1.5;0;;
7.693;1.5;0;;
7.7025336;;;0;0
7.606;1.5;0;;
7.607;1.5;0;;
7.625;1.5;0;;
7.626;1.5;0;;
7.647;1.5;0;;
7.648;1.5;0;;
7.649;1.5;0;;
7.668;1.5;0;;
