lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
14.975;0.555958;0.1678631;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
15.137;0.548851;0.1672013;;
15.173;0.548851;0.1672013;;
15.189;0.548851;0.1672013;;
15.263;0.548851;0.1672013;;
15.326;0.548851;0.1672013;;
15.028;0.555958;0.1678631;;
15.043;0.555958;0.1678631;;
15.069;0.555958;0.1678631;;
15.091;0.555958;0.1678631;;
15.094;0.5783276;0.1691328;;
15.124;0.5783276;0.1691328;;
15.132;0.5783276;0.1691328;;
